 ,E2500init,E2500UC,E2500YR1,E3100init,E3100UC,E3100YR1,DDinit,DDUC,DDYR1,DDYR12,DDYR1re2,DGinit,DGUC,DGYR1,DGYR12,DGYR1re2,DuganYR2,EICPYR1C,EICPYR1F,EICPYR1L,EICPYR2C,EICPYR2F,EICPYR2L,LICinit,LICUC,LICYR1,LICYR12,LICYR1re2,LV1init,LV1UC,LV2init,LV2UC,LV3init,LV3UC,LVYR1,LVYR12,LVYR1re2,M1Ginit,M1GUC,M1GYR1,M2Dinit,M2DUC,M2DYR1,M3Dinit,M3DUC,M3DYR1,NDinit,NDUC,NDYR1,NDYR12,NDYR1re2
1073f2853beb43aa0f172abddb219779,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,7,0,4,0,1,0,0,2,0,0,0,0,0,2,0,3,0,3,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5
107b95b44b5aefde6c36d0e692e641e3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210,32,45,0,0,0,108,2,53,0,0,0,0,0
107fdf4e4e405a3f521067c97a45e703,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,8,3,0,5,2,5,0,6,0,11,0,2,2,0,0,0,0,0,0,0,0,0,0,9,0,0,4
108180b092ef32f18c2a4450f4e103cc,0,0,0,0,0,0,22,9,4,3,2,25,14,8,19,19,12,40,26,13,32,63,45,8,3,4,5,3,31,17,25,15,22,21,4,12,14,7,8,0,3,10,10,3,3,0,2,14,0,2,9
1083d2194903247d487c55ced8db7fb2,0,0,0,0,0,0,29,0,2,8,0,27,44,13,26,53,3,0,8,5,7,5,0,6,0,0,0,0,29,15,19,31,24,19,9,7,10,7,28,13,1,7,0,15,27,10,4,0,0,0,0
1090a11ad9c7d403e0d39c0c05913a0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
109bca9d54ffe3adb7ce41f16406f12b,0,0,0,0,0,0,3,2,0,0,0,0,6,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,8,0,0,0,0,0,0,0,11,5,0,0,0,0,5
109c3185e59763c393449f3161e3d1c1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10a03363dd35d505e74be1f1702308bc,0,0,0,0,0,3,0,0,4,0,0,0,2,2,0,10,3,0,3,0,2,2,10,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,19
10a6b69e1c64d86881b768e966a21349,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10ae1b8ab2dcdcdc41c149ae5116a862,15,19,7,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10b45cf5f6d774b83b6ffb4b4968e6f2,17,0,0,3,0,2,2,0,0,0,0,11,2,3,3,0,9,0,0,0,0,3,1,9,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,6,8,0,0,0,0,0,0
10c157372979743efb085523291b5b1b,0,0,0,0,0,0,4,4,2,0,0,0,3,1,1,2,0,0,0,0,0,0,0,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10c5488391935571aa6e261d7f47451f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,16,8,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10d9799b23d9dcd22b5f18540f466018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10dd3606a9c43bd593dc27fbe5323b3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,3,0,0
10e06568c35bbb89612fff21c295d04c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0
10e920036b9b9e8146e2fdd23be20457,0,2,4,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10efae868404d9a4b47c6f0e7f4e62c9,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10f04e8dda58b28d394246c3695c6d12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110ad5b4e53b5d1ddae9aba0821e2921,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110f6fe02710d06350d1d558d7ed9237,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111a305321290f0d0e3ac90dad4ea69b,46,0,6,4,0,3,15,3,3,12,9,8,0,0,0,0,3,2,0,0,0,7,0,0,0,0,0,0,11,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0
1136b5831f3744b9075df257df1563e1,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113774e33e0d176b4e2f494e6625a3dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,3,7,2,0,0,0,0,0
113d9b3d59b747748fb4efd56bdcdb8a,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,7,9,4,4
1149df31cbbfc10babe3c60fdd162005,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
114aab5162a7dcc6452429a7737d5ecd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150277aefb236c2e7761f3b97110a8d,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
115ea0eb8ca36c952c46bc1cb36dfbd6,0,2,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11715f7030848fcc8e35c99e4a752daf,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117c0e59645326f1b7cb261f2cc957b3,0,0,0,0,0,0,4,3,2,0,0,7,8,6,7,0,7,0,0,0,0,4,4,6,0,0,0,3,3,6,2,5,1,6,2,0,5,0,0,0,0,0,0,0,0,0,5,2,0,0,7
11815b130c678f767051fa6c8384d6f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
118583e13b0328d958a1f786b2368d6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,10,4,0,0,0,0,0
11861024ba44a10351ae413f05a49207,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188cb5135afa19970b699876610653b,0,0,0,0,0,0,4,9,4,2,13,0,2,0,5,0,10,0,3,6,2,0,0,0,1,0,5,10,0,6,2,38,0,10,4,13,9,0,1,2,0,0,0,0,9,3,0,2,0,0,4
119128657c712b44d2d4582f49afb6ea,0,0,0,0,0,0,14,7,8,2,0,6,5,3,6,0,6,24,19,0,15,17,13,13,0,0,2,0,16,6,8,2,6,9,0,11,6,0,0,0,0,0,0,0,0,0,18,7,15,1,8
1191e5bac5e9f5c68474776aab423472,0,0,0,0,0,0,1,1,2,7,3,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,4,0,3,2,0,0,0,6,4,6,0,0,0,2,9,4,0,0,2,0,0,0,0,3
1193c7322debe1dffc20f3a891113a01,2,0,10,3,0,0,13,2,0,0,14,9,5,10,7,6,4,0,0,6,0,3,0,5,0,2,0,0,4,2,0,3,3,2,0,5,5,0,0,0,0,0,0,3,0,2,10,0,0,0,7
11949bc00fb84a123ea5ee7a236010c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0
119ed32e38cd6461cf9c6594088e0107,0,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a40f3986c414670e622b7f35fa1ac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,359,0,0,24,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a4fd65b0bda536c1bf26c939340568,2,0,10,0,0,4,7,2,0,0,0,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0
11a7143659960760583f2336c53cd441,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11af929324e3163ebc9222371346ece8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11b5437b74c2ce6a8b16959931f1a0a8,3,0,0,123,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11b691a7f90a6fada36a1019c6f2721f,0,22,0,0,20,0,0,5,21,49,61,0,0,0,0,0,3,0,0,7,0,0,0,4,4,14,28,28,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,0,3,47,39,0
11b92a366118d8e21f6441466bf06481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,9,0,6,0,5,1,7,0,6,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0
11bc718c4dd1f9ab019414509d2f11a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0
11bdafe255ea21ec4259e74ba7fd3a17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0
11c2919ada9a6a4c39a220e18242da31,0,1,0,0,0,0,0,3,0,1,7,0,0,0,0,0,12,0,0,3,0,0,0,0,4,1,0,0,0,3,0,1,0,3,0,7,0,1,9,4,0,0,8,0,7,5,2,21,0,12,6
11c3f69a02ec741b5018a15bd91fee56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,6,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11d5d1c26fa1fc893e3df3686571ac62,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11e74181a371e4fdc13754bfbb5dd877,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,2,0,5,0,23,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11ed5c0caafd223c7a20419794249b6f,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11ee8b1218a68cfe602a6ea694680a6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,17,8,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
11ef1cff56fa4501b36da13f145c334e,0,0,0,0,0,0,2,0,0,0,0,2,5,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,2,0,6,4,5,0,0,0,4,5,0,2,2,0,0
11f3049984227ec8e51018cbc4aa99cd,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120495cf2093bce53dd6b31954ab2715,0,0,0,0,0,0,0,0,14,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
121275197457603b12c01e32b188bdd4,0,0,0,0,0,0,1,3,0,0,0,3,2,11,1,2,1,8,14,1,12,3,2,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
121467a8054e20303b949acd778e12ac,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121533cb6633301792332776e265b91b,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,10,1,2,4,0,0,0,2,0,0
1217384b11ae58a8c12ddef5854fb60d,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,3,0,0,0,0,9,11,2,26,3,29,17,19,32,0,0,0,0,0,0,0,0,0,4,0,0,0,2
12178cbb617ce882f6ed338a32364857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,42,4,0,0,0,16,14,4,0,0,0,0,0,0,0,12,2,0,0,0,45,0,34,0,0,0,7,0,0,2,18
121caded15d0faee63db28fddf05eafb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,54,3,6,0,0,0,0,0,0,0,0
1234dabd9f2fbb057d69869e1718897c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1239abdfe6e152c253522e7603e4b89e,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
123babf3428f5e7b12dfe20f5b954f4a,0,2,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124d1dc788dbcb8d1e006809454339d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
124dc19561a785d5dd84b0c2c835d950,12,0,3,45,0,0,75,0,0,0,0,71,12,28,9,33,4,73,9,11,2,11,14,45,0,3,7,0,83,3,60,8,74,7,3,9,21,254,40,47,50,20,28,38,8,22,18,0,0,0,2
1251bb48cf5f792053763f2e7eba6569,0,6,9,0,54,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12543792634b78545adb2fdf5671044f,0,9,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1255f6c3b1f0ee6ccb536802455143ca,0,5,7,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258147904d10100ac229b5508b4c638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1258cc932e5bff4f811002f6ef7cdab6,0,0,0,0,0,0,5,0,6,0,0,6,13,1,11,0,9,13,5,0,0,12,0,25,5,4,3,0,10,1,7,2,3,8,0,8,5,0,0,0,0,0,0,0,4,0,16,0,5,0,4
125a703172cdf3ac7155e51b904d6546,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1266e208359fc20b88a7391b68642755,0,5,2,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270402d7a97b0e3c338a9fff18740be,0,0,0,0,0,0,0,0,10,3,5,4,0,6,7,6,4,0,0,0,6,4,0,0,0,13,17,3,0,0,0,0,4,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273d0dc0833ce6d53d9f209ce2217c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,8,0,0,10,1,0,5,0,0,0,0,0,0
127bae68c7c029ea2fc18c82d155f7db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0
128ebc8599a41f0ed578e1137217029b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129940d4c896fb8835af807aa2a8bb93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
12af0489e0834f7d851cf4c8a371a88b,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12afa8e21ae835c7022da2b2f3760c69,7,1,3,0,3,3,12,4,13,0,7,1,18,10,47,4,67,18,25,6,20,47,10,7,32,23,23,13,20,36,15,81,11,72,47,84,70,2,23,6,3,10,5,10,73,18,5,0,6,0,10
12b0e1b2a0c71e217aab7ead2dc45069,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12c16aa4521bfb8bd5281b892bca8aed,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
12c94f892652736602621d8c49892a15,0,0,0,0,0,0,20,3,15,1,3,1,7,0,3,0,0,0,0,1,0,0,0,20,0,1,1,1,3,3,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3
12ccc0b0d16c87332430ab6e1ac7c32d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,2,0,0,0,0,0
12cd592a058661e46a0333a5837544e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,4,0,0,0,0,0
12d0047d7f1251e602581aa079c6317b,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12d0a53c7da3b356dd7d2dc8c7ae82d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,13,17,0,0,0,0,0
12e19dcbe32bb949104637b053e609ac,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
12e611d365b0b904094f4d2480f0988f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,2,0,0,0,0,0,0,0
12e9f46153c51464f31567084b194a28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12f68a7d2f74ee28137ecdeff8d2c634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,27,3,3,14
12f7f2278eea32b218a0b72c1d4044ee,0,0,0,0,0,0,5,0,0,0,0,1,0,3,0,4,11,2,3,0,34,0,9,0,0,0,0,0,2,0,0,4,5,0,2,2,2,0,6,0,0,0,0,0,0,0,0,0,9,0,12
12f876fc8954302f1a7084bf8c59f0ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,13,4,2,0,0,0,0
12f9686d705328708a888311a9083edf,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12faa5dfea7db4245bbd73e1ddc6c751,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300c01589881012c3c36634131dfcfb,8,0,3,0,0,2,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0
130dc319209cc491b7c3ae596e18452b,0,0,0,0,0,0,2,5,0,0,2,0,0,7,0,1,8,0,0,0,0,0,0,0,2,0,0,0,4,3,0,2,2,0,5,5,0,0,2,2,0,0,3,0,6,6,0,2,0,5,9
13108739021cd5c3956f3c57eb86d9d3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131f6298d96a153ef86c893331495693,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,7,0,2,0,0,2,0,0,0,0,14,0,0,0,0,0,4,0,3,6
1327997930026e1f18a1fbb9b75efa5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,3,0,33
132c197de4594628020ccf124b188940,3,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132c68ca949fcb3672a076a7489c61a7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132e20f095aea618de01a970e6315e24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132f15222030e901d6e951e5995bfbec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
133dd1d95204c6cb51b11b7938054515,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
134a28cd469057f5c6a9663775f88189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
135135162b539a27db15b499724cec8b,0,0,0,0,0,0,3,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
